,X,Y,WAARNEMINGDATUM,NUMERIEKEWAARDE
82,626668,5723463,2019,12.219401041666666
83,626849,5723496,2019,66.96267361111111
84,627246,5756327,2019,62.83611580726966
85,627268,5723051,2019,518.2078993055555
86,629395,5741131,2019,80.65419573028957
87,630857,5731615,2019,64.36070598182202
88,632704,5804788,2019,-40.318576388888886
89,633923,5804978,2019,-40.452907986111114
90,637489,5866613,2019,19.42538575354048
91,637624,5866467,2019,-34.49565972222222
92,637649,5798188,2019,-40.619791666666664
93,637883,5718135,2019,518.3205295138889
94,638972,5743176,2019,111.68949482139082
95,639387,5907253,2019,6.807334601564151
96,639563,5777881,2019,-39.884765625
97,640338,5716508,2019,1259.4053819444443
98,640450,5820450,2019,-37.879123263888886
99,640853,5716560,2019,768.3645833333334
100,641888,5859906,2019,-33.89846223428313
101,642579,5860301,2019,-32.421265141318976
102,643358,5766692,2019,55.835720486111114
103,644977,5765673,2019,-39.17339409722222
104,645772,5799411,2019,-40.041666666666664
105,646384,5762438,2019,103.66391883322764
106,646656,5762067,2019,295.13563368055554
107,646713,5733795,2019,75.11731135066582
108,647723,5914954,2019,9.662227858803636
109,649545,5864798,2019,-31.586021505376344
110,650558,5821885,2019,-37.5
111,651365,5822570,2019,-34.98582677165354
112,652318,5759061,2019,301.37977430555554
113,653131,5707532,2019,1260.0279947916667
114,653223,5707510,2019,1501.333767361111
115,653241,5707542,2019,1500.8901909722222
116,654088,5840361,2019,-36.40538194444444
117,654340,5840610,2019,-31.01605902777778
118,654720,5742862,2019,236.806640625
119,654952,5924030,2019,5.3093426336926655
120,656546,5882594,2019,17.10558021559924
121,656590,5882495,2019,-32.68598090277778
122,659087,5760104,2019,-39.274088541666664
123,659892,5853911,2019,-31.96875
124,661021,5894519,2019,17.206087507926444
125,661069,5734705,2019,97.12348090277777
126,661149,5734535,2019,198.55230034722223
127,662527,5741266,2019,319.0
128,662953,5730335,2019,197.85565443889732
129,663038,5729968,2019,470.8604297807684
130,665110,5822367,2019,-36.36566840277778
131,665121,5822617,2019,-30.549479166666668
132,665123,5760932,2019,333.28168402777777
133,665638,5761099,2019,589.7918836805555
134,667704,5742667,2019,111.87066381156318
135,667719,5854058,2019,-27.07144466982195
136,668229,5792743,2019,-36.509765625
137,668717,5753246,2019,321.6529947916667
138,668921,5793156,2019,-29.01410590277778
139,668937,5752825,2019,468.0872395833333
140,668973,5724806,2019,470.6833767361111
141,669044,5724751,2019,855.2549913194445
142,669174,5742685,2019,489.8986545138889
143,669207,5724760,2019,855.4811197916666
144,672716,5847348,2019,-27.982626353790614
145,675232,5720586,2019,854.6484375
146,675338,5720503,2019,1060.4173177083333
147,676846,5744897,2019,498.97504340277777
148,678104,5758717,2019,609.9884982638889
149,678882,5832208,2019,-28.463975694444443
150,679193,5717211,2019,1059.570529513889
151,679278,5717104,2019,1278.2471788194443
152,680971,5753243,2019,586.8081597222222
153,682030,5678007,2019,3571.9435273675067
154,682172,5808974,2019,-28.573922413793102
155,682593,5712932,2019,1278.9789496527778
156,682677,5712826,2019,1501.939236111111
157,682780,5857673,2019,-29.23871527777778
158,683322,5923626,2019,15.845064468399915
159,684090,5711132,2019,1326.685329861111
160,684146,5711061,2019,1502.6937934027778
161,685545,5708748,2019,1502.4505208333333
162,686111,5680455,2019,3567.8346354166665
163,686302,5680561,2019,3364.567925347222
164,686975,5705401,2019,1577.9155815972222
165,687166,5703144,2019,2067.9485677083335
166,687811,5699650,2019,2067.5486111111113
167,688436,5639314,2019,4031.3426649305557
168,688513,5829645,2019,-28.19097222222222
169,688703,5640969,2019,3833.874503388642
170,688710,5699541,2019,2260.986328125
171,688785,5739045,2019,515.5557725694445
172,688910,5738879,2019,789.8218315972222
173,689225,5626353,2019,4485.674479166667
174,689322,5639152,2019,3928.425347222222
175,689652,5697401,2019,2259.011284722222
176,689753,5697307,2019,2509.8342013888887
177,689945,5634420,2019,4419.490097932536
178,690082,5639467,2019,4411.383897569444
179,691010,5692400,2019,2509.4618055555557
180,691029,5692257,2019,2709.655815972222
181,691216,5642135,2019,4410.53515625
182,691227,5920843,2019,12.174239222316146
183,691326,5690204,2019,2708.7751736111113
184,691347,5690062,2019,2865.3671875
185,691409,5815602,2019,-27.791666666666668
186,691419,5689746,2019,2864.5865885416665
187,691684,5645089,2019,3629.4779668411866
188,691802,5683735,2019,3362.5390625
189,691899,5683736,2019,3181.0338541666665
190,691997,5650992,2019,2980.974175347222
191,692059,5650898,2019,3017.2701822916665
192,692405,5832976,2019,-26.37912326388889
193,692540,5760632,2019,663.4644097222222
194,692863,5829445,2019,-23.37348090277778
195,693079,5760970,2019,810.9490017361111
196,693472,5656743,2019,2739.455078125
197,693507,5656800,2019,2734.2591145833335
198,693534,5648764,2019,3498.5423177083335
199,693601,5825431,2019,-28.18598090277778
200,693607,5825600,2019,-27.381727430555557
201,693883,5658070,2019,2651.159722222222
202,694044,5654180,2019,2874.251519097222
203,695945,5663920,2019,2240.4754774305557
204,696130,5933727,2019,8.459522299725217
205,696393,5748430,2019,739.64453125
206,696478,5725152,2019,518.8628472222222
207,697343,5664854,2019,2142.568048621663
208,697563,5668048,2019,2111.962223187147
209,698197,5826394,2019,-18.95138888888889
210,698367,5737637,2019,791.8322482638889
211,698818,5668242,2019,2113.8912760416665
212,700000,5762308,2019,843.1380208333334
213,700081,5672129,2019,2868.138671875
214,701651,5838427,2019,-27.684678819444443
215,702694,5760693,2019,845.3003472222222
216,702827,5759739,2019,859.2725694444445
217,703463,5761868,2019,824.9359809027778
218,703630,5757768,2019,869.7575954861111
219,703646,5921997,2019,53.39930555555556
220,703957,5673266,2019,2082.8177083333335
221,704079,5673500,2019,1440.982638888889
222,704301,5731517,2019,807.2567274305555
223,704491,5672533,2019,1717.1942274305557
224,705204,5835773,2019,-21.56271701388889
225,706152,5725423,2019,824.8292100694445
226,706811,5725164,2019,1110.5065104166667
227,707198,5822001,2019,57.400173611111114
228,707251,5720411,2019,773.1360677083334
229,707308,5822132,2019,-15.61154513888889
230,708252,5677508,2019,1683.705078125
231,708256,5836427,2019,-20.13628472222222
232,708514,5752920,2019,1154.0
233,708958,5766541,2019,721.1985677083334
234,709204,5838074,2019,-20.546006944444443
235,709470,5750940,2019,912.7966579861111
236,709615,5682996,2019,1430.4969618055557
237,709937,5682026,2019,1436.1762152777778
238,710193,5828292,2019,-19.662109375
239,711470,5803616,2019,225.42296006944446
240,712412,5749795,2019,927.9578993055555
241,712485,5922496,2019,14.265271612766856
242,712579,5929214,2019,12.305960684844642
243,712860,5808485,2019,166.24934895833334
244,713748,5748949,2019,946.8328993055555
245,714398,5715304,2019,1126.582248263889
246,714790,5767837,2019,642.3793402777778
247,715193,5843888,2019,-20.78949652777778
248,715231,5793662,2019,319.00043402777777
249,716937,5689858,2019,1410.507595486111
250,717030,5690081,2019,1174.0088975694443
251,717567,5782900,2019,453.45355902777777
252,717897,5823514,2019,8.783854166666666
253,720154,5695587,2019,1165.004123263889
254,720813,5783644,2019,438.62608506944446
255,721447,5783825,2019,1001.9945746527778
256,724629,5784598,2019,1002.0753038194445
257,724996,5941470,2019,11.754703022616782
258,730784,5824691,2019,288.9782986111111
259,732164,5824058,2019,278.3678385416667
260,739970,5788881,2019,1002.955078125
261,747295,5808689,2019,1004.2398003472222
262,748885,5930746,2019,84.39583333333333
263,750329,5836516,2019,911.4861111111111
264,750931,5794734,2019,1004.0946180555555
265,751161,5794894,2019,1606.3773871527778
266,754198,5929013,2019,12.606403212172443
267,759505,5795302,2019,1747.9913194444443
268,759524,5795230,2019,1605.9798177083333
269,759826,5795192,2019,2507.2033420138887
270,761899,5915790,2019,21.963229078613693
271,780777,5906295,2019,37.97569737954353
