,X,Y,WAARNEMINGDATUM,NUMERIEKEWAARDE
71,579147,5723770,2022,6.384826711749788
72,579315,5756869,2022,28.147135416666668
73,579684,5757231,2022,28.32204861111111
74,579806,5757030,2022,13.013736263736265
75,580601,5707619,2022,16.61545138888889
76,580896,5707333,2022,4.173922231614539
77,581080,5692490,2022,17.59594251901944
78,581085,5692456,2022,31.592741935483872
79,582772,5703850,2022,4.197590870667794
80,583254,5715602,2022,2.8455355203128394
81,583307,5750805,2022,20.19885883347422
82,584169,5694953,2022,33.20421006944444
83,584172,5694908,2022,18.119611158072697
84,584558,5750159,2022,11.877218934911243
85,584630,5749656,2022,18.535827520608752
86,585156,5702032,2022,2.7940538194444446
87,585554,5697809,2022,3.2905815972222223
88,585865,5694233,2022,37.4453125
89,585869,5752617,2022,32.630642361111114
90,585924,5694275,2022,1.4845920138888888
91,585954,5752601,2022,16.245562130177515
92,586153,5695329,2022,187.55034722222223
93,586211,5689294,2022,46.16193961573651
94,586550,5772806,2022,4.577345731191885
95,586551,5772806,2022,19.41948784722222
96,586867,5720173,2022,2.9431483578708946
97,588452,5740189,2022,59.574435763888886
98,590045,5746981,2022,23.539420841259776
99,590321,5749819,2022,38.0936669619132
100,590411,5749466,2022,22.994928148774303
101,590594,5680409,2022,36.647786458333336
102,591082,5723262,2022,3.4824656937486385
103,591856,5746493,2022,22.94336432797971
104,591891,5746546,2022,40.421875
105,592817,5750735,2022,23.038250211327135
106,592852,5750773,2022,42.039279513888886
107,596628,5726644,2022,5.234592013888889
108,597556,5749665,2022,25.328260410061297
109,597907,5676161,2022,38.279296875
110,598252,5728077,2022,54.865144789685054
111,598265,5728060,2022,65.71983506944444
112,600028,5743160,2022,52.227213541666664
113,600028,5743160,2022,34.26315789473684
114,600742,5751656,2022,26.55463961107588
115,603084,5813700,2022,21.830098250659
116,603100,5813724,2022,-2.9015007398013104
117,603140,5753205,2022,28.76453181145635
118,603140,5753205,2022,42.922526041666664
119,605632,5813598,2022,19.90256076388889
120,605633,5813598,2022,7.017966603255125
121,608561,5752923,2022,34.952229972521664
122,608561,5752923,2022,50.376302083333336
123,609009,5814225,2022,24.082682291666668
124,609559,5814278,2022,-46.62348090277778
125,612028,5750170,2022,57.560329861111114
126,612093,5750138,2022,39.287888395688014
127,612111,5729441,2022,56.07841893891355
128,612115,5729455,2022,67.37369791666667
129,615152,5742285,2022,66.51540798611111
130,615152,5742285,2022,53.20439653350243
131,615985,5887091,2022,3.3483407313464384
132,617115,5810626,2022,-41.53643680661301
133,617120,5869664,2022,21.158854166666668
134,617197,5886477,2022,20.497827975673328
135,617198,5869730,2022,3.8418938913548932
136,618038,5763166,2022,47.626736111111114
137,618097,5763189,2022,33.43077573451701
138,619404,5869624,2022,21.71301325222681
139,622692,5717366,2022,0.0
140,623889,5738174,2022,90.52127659574468
141,624049,5878191,2022,7.6842772612003385
142,624112,5878437,2022,24.69140625
143,624641,5738634,2022,93.01020408163265
144,625679,5736104,2022,82.40791152700979
145,626225,5739515,2022,98.82723483094026
146,626668,5723464,2022,5.959635416666667
147,626695,5736960,2022,83.33995680345572
148,626849,5723496,2022,74.64626736111111
149,626955,5736531,2022,88.14445881845623
150,627246,5756327,2022,63.85288522511097
151,627249,5756317,2022,78.37738715277777
152,627268,5723051,2022,518.1460503472222
153,627297,5722935,2022,517.8309797957853
154,628505,5738561,2022,89.06715771230503
155,629040,5740353,2022,86.08494208494209
156,629395,5741131,2022,77.92244294167371
157,629416,5741087,2022,98.81163194444444
158,630857,5731615,2022,79.85525173611111
159,630857,5731615,2022,59.01796280642434
160,632645,5804844,2022,-42.1484375
161,633923,5804978,2022,-34.57269965277778
162,637382,5866830,2022,33.373263888888886
163,637489,5866613,2022,14.566990701606086
164,637499,5798364,2022,-42.535807291666664
165,637883,5718135,2022,518.5614149305555
166,638000,5718048,2022,773.4537760416666
167,638300,5779027,2022,-41.62782118055556
168,638972,5743176,2022,116.90638207945901
169,638977,5743163,2022,137.93033854166666
170,639387,5907253,2022,1.6265849535080303
171,639430,5907184,2022,19.99761284722222
172,640801,5820798,2022,-30.79665798611111
173,640853,5716560,2022,768.4828559027778
174,641030,5716527,2022,1260.3012152777778
175,643345,5731092,2022,181.86556449858602
176,644981,5766893,2022,-40.982421875
177,645769,5799459,2022,-34.10633680555556
178,646384,5762438,2022,114.78191039729501
179,646404,5762449,2022,136.37261284722223
180,646686,5762070,2022,272.0924479166667
181,646713,5733795,2022,67.98647506339815
182,646714,5733775,2022,107.15104166666667
183,647684,5914923,2022,24.935546875
184,647723,5914954,2022,4.167582417582418
185,651339,5822566,2022,-26.55770484677244
186,652169,5758925,2022,299.11480034722223
187,653131,5707531,2022,1261.6128472222222
188,653223,5707510,2022,1501.121310763889
189,653241,5707542,2022,1500.7241753472222
190,654164,5840393,2022,-27.870442708333332
191,654310,5840559,2022,-18.59027777777778
192,654720,5742862,2022,303.2838541666667
193,654952,5924030,2022,1.7301352493660187
194,655016,5922412,2022,18.393663194444443
195,656430,5882780,2022,33.07769097222222
196,656546,5882594,2022,10.913355874894336
197,656615,5882512,2022,-18.12890625
198,656857,5733842,2022,133.74853037230568
199,657134,5732245,2022,222.07687296416938
200,657488,5760655,2022,-41.14105902777778
201,659111,5861323,2022,-21.210295475530934
202,661021,5894519,2022,11.062764158918005
203,661069,5734705,2022,143.28059895833334
204,661149,5734534,2022,198.708984375
205,661156,5894527,2022,33.373697916666664
206,661941,5830496,2022,-24.19146546883773
207,662708,5728416,2022,226.62345169281585
208,662725,5728476,2022,351.4621739130435
209,662953,5730335,2022,199.06141493055554
210,663040,5729985,2022,472.18467881944446
211,664935,5822012,2022,-28.7421875
212,665014,5823091,2022,-18.85720486111111
213,665152,5760973,2022,383.40277777777777
214,665657,5761130,2022,568.3192274305555
215,667699,5742683,2022,178.20247395833334
216,667704,5742667,2022,107.97645043887819
217,668611,5793006,2022,-30.38129340277778
218,668689,5793042,2022,-27.528665413533833
219,668815,5753095,2022,356.1291232638889
220,668937,5752825,2022,548.216796875
221,668974,5724806,2022,471.40538194444446
222,669044,5724751,2022,856.5740017361111
223,669207,5724760,2022,856.9932725694445
224,669341,5742692,2022,479.150390625
225,672717,5847343,2022,-14.881293402777779
226,675189,5720599,2022,855.7013888888889
227,675291,5720538,2022,1061.7297414729524
228,676620,5744906,2022,509.64496527777777
229,677977,5758577,2022,639.9898003472222
230,679052,5831566,2022,-15.85568576388889
231,679172,5717217,2022,1061.6774825783973
232,679287,5717072,2022,1279.619109947644
233,680474,5858515,2022,-20.604830917874395
234,680486,5858621,2022,-49.781370656370655
235,680972,5753241,2022,666.7454427083334
236,681733,5677849,2022,3569.273003472222
237,682427,5713146,2022,1279.549045138889
238,682480,5713083,2022,1502.4182055181404
239,682542,5858127,2022,-15.018446180555555
240,683288,5923648,2022,30.645399305555557
241,683322,5923626,2022,11.74218089602705
242,684090,5711132,2022,1327.552951388889
243,684146,5711061,2022,1503.14453125
244,685438,5880657,2022,-44.84115358205539
245,685648,5708759,2022,1503.075954861111
246,685723,5880852,2022,-45.61605504587156
247,686097,5680454,2022,3568.1046006944443
248,686302,5680561,2022,3363.5455729166665
249,686538,5703031,2022,2065.6521360069746
250,686891,5829056,2022,-15.43923611111111
251,686975,5705401,2022,1578.7530381944443
252,687095,5705012,2022,2068.7986111111113
253,687640,5739588,2022,556.4084201388889
254,687811,5699650,2022,2068.861762152778
255,687841,5699509,2022,2260.1037326388887
256,688436,5639314,2022,4031.881051478642
257,688703,5640969,2022,3908.3389752973467
258,689271,5626372,2022,4542.282731622445
259,689365,5639150,2022,4001.1323465389637
260,689386,5738035,2022,776.4450954861111
261,689652,5697401,2022,2259.971527928711
262,689753,5697307,2022,2509.9973958333335
263,689894,5634222,2022,4429.282552083333
264,689909,5634235,2022,4429.30078125
265,689921,5638750,2022,4405.41346688926
266,691010,5692400,2022,2509.5081824132662
267,691029,5692257,2022,2708.5634782608695
268,691227,5920843,2022,6.638630600169062
269,691227,5920843,2022,32.23524305555556
270,691326,5690204,2022,2707.9769865392964
271,691347,5690061,2022,2867.2447916666665
272,691409,5815602,2022,-24.954210069444443
273,691419,5689746,2022,2866.950737847222
274,691537,5642947,2022,4405.369140625
275,691684,5645090,2022,3708.8240017361113
276,691802,5683736,2022,3361.5692274305557
277,691900,5683736,2022,3180.7491319444443
278,691997,5650992,2022,4030.2918836805557
279,692058,5650900,2022,3067.9915364583335
280,692466,5833109,2022,-13.61740451388889
281,692549,5760669,2022,746.8420138888889
282,692863,5829443,2022,-9.3195831524099
283,693016,5760958,2022,832.0325520833334
284,693210,5684665,2022,3173.053842813721
285,693472,5656744,2022,2780.202083785544
286,693507,5656791,2022,2774.191881918819
287,693533,5648764,2022,3544.6688368055557
288,693587,5825251,2022,-24.760416666666668
289,693608,5825600,2022,-14.746527777777779
290,693857,5822692,2022,-23.24066840277778
291,693863,5822507,2022,-24.26171875
292,693997,5659108,2022,2834.907769097222
293,694045,5654179,2022,2947.270892120686
294,694133,5659116,2022,2678.0887586805557
295,696130,5933727,2022,3.5530431107354183
296,696130,5933727,2022,23.94314236111111
297,696163,5664104,2022,2348.405775075988
298,696323,5748468,2022,818.3977864583334
299,697343,5664854,2022,2214.9939236111113
300,697563,5668048,2022,2159.676215277778
301,697723,5738111,2022,792.1376447454664
302,698329,5826410,2022,0.55859375
303,698819,5668220,2022,2203.155325443787
304,699492,5665530,2022,3279.1106770833335
305,699646,5673334,2022,2869.470269097222
306,699900,5824163,2022,-22.691355343179843
307,700021,5762290,2022,895.3274586597041
308,700652,5897046,2022,-42.96412248628885
309,701647,5838418,2022,-14.246744791666666
310,702209,5690100,2022,3165.446157186279
311,702228,5690141,2022,3132.9544171912307
312,702694,5760693,2022,913.7786458333334
313,702912,5760277,2022,1052.4698914116486
314,703006,5759763,2022,925.6117621527778
315,703466,5761861,2022,892.9490017361111
316,703613,5757759,2022,939.677734375
317,703654,5922028,2022,60.186889515953986
318,703957,5673271,2022,2082.277777777778
319,704043,5673502,2022,1484.816623263889
320,704307,5731476,2022,836.0110677083334
321,705196,5835766,2022,-7.964626736111111
322,705544,5725784,2022,878.6219618055555
323,705788,5671745,2022,1770.047092013889
324,707301,5822002,2022,95.81293402777777
325,707323,5822136,2022,-7.3711091626479615
326,707907,5724461,2022,1103.7577421480344
327,708029,5901782,2022,-40.066715542522
328,708258,5836428,2022,-6.800564236111111
329,708345,5676349,2022,1689.1529947916667
330,708498,5752960,2022,1143.0
331,708504,5752920,2022,1154.0
332,709112,5679696,2022,1477.9444444444443
333,709204,5838074,2022,-6.552300347222222
334,709275,5750889,2022,997.392578125
335,709520,5806431,2022,254.95466434176112
336,709609,5683075,2022,1467.414279513889
337,710122,5767364,2022,792.2740885416666
338,710171,5828276,2022,-6.541666666666667
339,711556,5803627,2022,288.54058159722223
340,712341,5749685,2022,1020.7304102452789
341,712485,5922496,2022,31.16167534722222
342,712485,5922496,2022,6.693364327979713
343,712579,5929214,2022,8.028106508875739
344,712630,5929208,2022,46.27625868055556
345,712781,5808684,2022,223.12087673611111
346,713748,5748948,2022,1037.0770399305557
347,714404,5715300,2022,1156.499782986111
348,714790,5767837,2022,715.7649739583334
349,715193,5843888,2022,-6.891493055555555
350,715231,5793662,2022,389.7345920138889
351,716920,5689851,2022,1417.0366753472222
352,717185,5691754,2022,1255.27734375
353,717538,5782864,2022,529.0067274305555
354,717897,5823514,2022,23.303451269806814
355,719860,5695442,2022,1240.2363596682671
356,720548,5904933,2022,-43.324869791666664
357,720813,5783644,2022,514.0629340277778
358,721325,5905116,2022,-90.68619791666667
359,721447,5783825,2022,1000.0432514670724
360,724630,5784598,2022,1000.3650173611111
361,724996,5941470,2022,6.379966187658495
362,724996,5941470,2022,28.17426215277778
363,730761,5824684,2022,279.4120879120879
364,732164,5824057,2022,259.96266550900805
365,734062,5906552,2022,-79.58507821901324
366,739735,5903670,2022,-85.22063739692445
367,739970,5788881,2022,1001.4292206316746
368,742380,5942689,2022,-5.459677419354839
369,743604,5904779,2022,47.95525619437094
370,747296,5808689,2022,1002.9982638888889
371,748084,5939666,2022,-3.9274193548387095
372,749337,5930675,2022,91.03971354166667
373,750329,5836516,2022,915.4861111111111
374,750931,5794733,2022,1002.5055543454584
375,751161,5794893,2022,1605.5288628472222
376,753602,5931845,2022,33.49696180555556
377,754198,5929013,2022,4.759721048182587
378,754251,5928910,2022,28.792317708333332
379,754769,5933910,2022,-4.806451612903226
380,759505,5795302,2022,1740.7865681373614
381,759525,5795230,2022,1605.0634782608695
382,759826,5795192,2022,2508.017144097222
383,760776,5927688,2022,-7.637096774193548
384,761474,5915925,2022,49.30959826798172
385,761899,5915790,2022,12.250475586556753
386,761913,5915831,2022,38.390842013888886
387,768379,5916248,2022,-12.487804878048781
388,769050,5913460,2022,39.200819672131146
389,778688,5917896,2022,-17.008130081300813
390,780777,5906295,2022,25.482350454449378
391,780831,5906307,2022,58.02300347222222
